PRISM Time Series Data
Location:  Lat: 32.1917   Lon: -110.6965   Elev: 1028m
"Climate variables: ppt,tmin,tmean,tmax"
Spatial resolution: 800m
Period: 2022-12-13 - 2023-12-13
Dataset: AN91d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2025-Apr-16
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C)
2022-12-13,8.80,4.1,6.5,8.9
2022-12-14,0.00,2.4,6.2,10.1
2022-12-15,0.00,0.2,5.1,9.9
2022-12-16,0.00,-0.4,5.9,12.1
2022-12-17,0.00,1.9,7.5,13.1
2022-12-18,0.00,0.2,8.0,15.9
2022-12-19,0.00,3.3,9.9,16.4
2022-12-20,0.00,3.0,9.7,16.4
2022-12-21,0.00,1.1,9.4,17.7
2022-12-22,0.00,2.8,10.5,18.3
2022-12-23,0.00,2.7,10.5,18.3
2022-12-24,0.00,3.0,10.8,18.7
2022-12-25,0.00,5.9,13.0,20.2
2022-12-26,0.00,3.0,12.0,21.0
2022-12-27,0.00,5.7,15.1,24.4
2022-12-28,0.00,10.4,17.2,24.1
2022-12-29,4.96,12.4,13.5,14.5
2022-12-30,7.36,7.6,12.0,16.4
2022-12-31,0.00,4.9,10.3,15.7
2023-01-01,0.00,5.0,12.5,19.9
2023-01-02,7.47,4.5,10.1,15.7
2023-01-03,1.80,5.2,7.7,10.1
2023-01-04,0.00,4.5,9.3,14.0
2023-01-05,0.00,4.0,11.0,18.0
2023-01-06,0.00,4.7,12.3,19.9
2023-01-07,0.00,4.0,11.3,18.5
2023-01-08,0.00,2.7,12.1,21.5
2023-01-09,0.00,3.7,12.9,22.0
2023-01-10,0.00,2.9,12.6,22.3
2023-01-11,0.00,6.8,14.6,22.5
2023-01-12,0.00,3.3,9.9,16.6
2023-01-13,0.00,3.0,12.5,22.0
2023-01-14,0.00,6.9,15.7,24.5
2023-01-15,0.00,6.9,14.8,22.6
2023-01-16,36.65,9.2,11.2,13.2
2023-01-17,21.66,8.1,9.7,11.3
2023-01-18,1.67,2.7,7.0,11.2
2023-01-19,0.00,0.6,6.0,11.5
2023-01-20,0.00,-1.0,7.2,15.3
2023-01-21,0.00,-1.4,4.9,11.2
2023-01-22,0.00,-2.3,4.8,12.0
2023-01-23,0.00,-2.1,7.3,16.7
2023-01-24,0.00,-3.0,1.7,6.3
2023-01-25,0.00,-3.6,3.4,10.3
2023-01-26,0.00,-2.4,5.6,13.7
2023-01-27,0.00,-1.8,5.7,13.2
2023-01-28,0.00,-1.2,8.0,17.3
2023-01-29,0.00,2.0,10.2,18.5
2023-01-30,0.00,0.7,10.0,19.2
2023-01-31,0.00,1.3,9.3,17.3
2023-02-01,0.00,2.3,8.8,15.2
2023-02-02,0.00,1.4,8.5,15.6
2023-02-03,0.00,4.1,10.8,17.6
2023-02-04,0.00,7.6,14.3,21.0
2023-02-05,0.00,6.8,15.6,24.5
2023-02-06,0.00,5.9,15.6,25.3
2023-02-07,0.00,1.3,8.4,15.4
2023-02-08,0.00,1.4,8.0,14.7
2023-02-09,0.00,2.5,9.5,16.6
2023-02-10,0.00,2.2,10.1,18.0
2023-02-11,0.00,6.9,12.6,18.2
2023-02-12,0.00,8.1,13.7,19.2
2023-02-13,0.00,2.0,13.3,24.6
2023-02-14,4.66,1.8,6.8,11.7
2023-02-15,4.54,0.4,7.5,14.5
2023-02-16,0.00,-2.0,3.1,8.1
2023-02-17,0.00,0.0,5.8,11.5
2023-02-18,0.00,2.0,8.6,15.2
2023-02-19,0.00,10.4,16.2,22.0
2023-02-20,0.70,11.0,14.5,18.0
2023-02-21,0.00,10.8,15.4,19.9
2023-02-22,8.17,10.1,13.3,16.5
2023-02-23,9.01,7.7,8.9,10.2
2023-02-24,0.00,3.1,8.7,14.3
2023-02-25,0.00,3.3,12.0,20.8
2023-02-26,2.97,8.0,15.7,23.4
2023-02-27,4.53,0.5,5.8,11.2
2023-02-28,0.00,-0.2,8.4,17.0
2023-03-01,0.00,2.9,10.0,17.2
2023-03-02,10.74,2.4,9.4,16.4
2023-03-03,0.00,-1.3,3.4,8.0
2023-03-04,0.00,-0.9,6.9,14.7
2023-03-05,0.00,2.0,11.8,21.6
2023-03-06,0.00,6.6,14.2,21.7
2023-03-07,0.00,7.4,14.9,22.5
2023-03-08,0.00,9.6,16.0,22.4
2023-03-09,0.00,7.6,15.4,23.2
2023-03-10,0.00,6.5,14.6,22.6
2023-03-11,0.00,8.0,16.7,25.4
2023-03-12,0.00,11.0,17.1,23.2
2023-03-13,0.00,8.3,15.5,22.6
2023-03-14,0.00,9.2,16.2,23.1
2023-03-15,0.00,9.1,17.1,25.2
2023-03-16,5.50,12.9,16.3,19.6
2023-03-17,1.84,9.4,13.1,16.7
2023-03-18,0.00,6.8,13.2,19.6
2023-03-19,0.00,7.2,13.6,20.0
2023-03-20,0.00,10.6,15.5,20.4
2023-03-21,0.00,11.2,16.8,22.4
2023-03-22,0.00,13.1,17.1,21.0
2023-03-23,1.83,7.5,12.4,17.4
2023-03-24,0.00,4.9,10.8,16.7
2023-03-25,0.00,4.1,10.3,16.6
2023-03-26,0.00,4.1,11.5,18.9
2023-03-27,0.00,4.4,11.4,18.4
2023-03-28,0.00,3.5,12.3,21.1
2023-03-29,0.00,6.3,16.6,27.0
2023-03-30,0.00,8.4,17.7,26.9
2023-03-31,0.00,7.5,12.7,17.9
2023-04-01,0.00,3.1,11.8,20.5
2023-04-02,0.00,4.6,15.9,27.3
2023-04-03,0.00,6.3,16.1,25.9
2023-04-04,0.00,6.4,16.7,27.0
2023-04-05,0.00,-0.1,6.9,14.0
2023-04-06,0.00,0.1,9.1,18.1
2023-04-07,0.00,2.6,14.2,25.8
2023-04-08,0.00,6.0,16.8,27.6
2023-04-09,0.00,7.3,17.6,27.9
2023-04-10,0.00,8.2,18.8,29.4
2023-04-11,0.00,10.1,22.0,34.0
2023-04-12,0.00,14.9,24.9,34.9
2023-04-13,0.00,14.2,23.9,33.6
2023-04-14,0.00,10.4,18.9,27.5
2023-04-15,0.00,7.9,16.5,25.1
2023-04-16,0.00,7.3,17.4,27.5
2023-04-17,0.00,9.0,19.8,30.6
2023-04-18,0.00,10.3,20.7,31.1
2023-04-19,0.00,9.9,19.4,28.8
2023-04-20,0.00,7.6,17.4,27.2
2023-04-21,0.00,6.9,16.7,26.6
2023-04-22,0.00,7.6,18.9,30.2
2023-04-23,0.00,10.0,20.2,30.4
2023-04-24,0.00,12.5,22.2,31.8
2023-04-25,0.00,13.4,22.2,30.9
2023-04-26,0.00,12.1,21.3,30.4
2023-04-27,0.00,10.8,19.7,28.6
2023-04-28,0.00,10.1,20.7,31.3
2023-04-29,0.00,12.6,22.8,33.0
2023-04-30,0.00,12.4,23.7,35.0
2023-05-01,0.00,15.8,26.2,36.6
2023-05-02,0.00,16.8,23.0,29.1
2023-05-03,0.00,14.8,22.8,30.9
2023-05-04,0.00,14.0,22.2,30.3
2023-05-05,0.00,12.5,20.1,27.7
2023-05-06,0.00,12.3,19.8,27.4
2023-05-07,0.00,11.5,20.6,29.6
2023-05-08,0.00,14.0,22.3,30.7
2023-05-09,0.00,14.3,23.3,32.4
2023-05-10,0.00,15.4,24.2,33.0
2023-05-11,0.00,11.6,18.6,25.7
2023-05-12,0.00,12.7,20.8,28.9
2023-05-13,0.00,15.1,23.4,31.8
2023-05-14,0.00,18.2,26.0,33.8
2023-05-15,0.00,19.1,26.5,33.9
2023-05-16,0.00,20.1,26.9,33.7
2023-05-17,0.02,20.5,27.3,34.2
2023-05-18,2.67,20.0,26.5,33.0
2023-05-19,4.60,18.7,25.7,32.7
2023-05-20,0.00,15.3,23.5,31.8
2023-05-21,0.00,15.3,24.5,33.6
2023-05-22,0.00,19.2,26.8,34.3
2023-05-23,0.00,18.7,27.0,35.3
2023-05-24,0.00,18.2,26.6,35.0
2023-05-25,0.00,19.1,26.4,33.8
2023-05-26,0.00,18.8,26.8,34.8
2023-05-27,0.00,17.1,25.9,34.7
2023-05-28,0.00,17.2,26.0,34.9
2023-05-29,0.00,18.3,26.6,34.9
2023-05-30,0.00,19.6,27.2,34.9
2023-05-31,0.00,18.9,26.6,34.3
2023-06-01,0.00,12.7,22.3,31.9
2023-06-02,0.00,12.7,21.2,29.7
2023-06-03,0.00,13.6,22.6,31.6
2023-06-04,0.00,15.0,24.5,34.0
2023-06-05,0.00,17.3,26.9,36.5
2023-06-06,0.00,17.8,27.5,37.2
2023-06-07,0.00,16.0,26.0,36.0
2023-06-08,0.00,15.3,24.2,33.1
2023-06-09,0.00,15.6,24.5,33.5
2023-06-10,0.00,13.9,23.0,32.0
2023-06-11,0.00,14.5,25.2,35.8
2023-06-12,0.00,12.6,22.7,32.9
2023-06-13,0.00,12.8,22.1,31.4
2023-06-14,0.00,14.3,23.2,32.1
2023-06-15,0.00,14.8,25.3,35.8
2023-06-16,0.00,16.4,25.9,35.3
2023-06-17,0.00,17.3,26.6,35.9
2023-06-18,0.00,16.3,26.6,37.0
2023-06-19,0.00,19.5,28.7,37.9
2023-06-20,0.00,20.9,29.3,37.7
2023-06-21,0.00,19.3,28.4,37.5
2023-06-22,0.00,17.8,28.0,38.3
2023-06-23,0.00,18.5,28.4,38.3
2023-06-24,0.00,17.2,27.0,36.8
2023-06-25,0.00,16.9,27.9,38.9
2023-06-26,0.00,19.3,30.4,41.6
2023-06-27,0.00,21.7,32.1,42.4
2023-06-28,0.00,22.1,31.4,40.8
2023-06-29,0.00,23.1,31.6,40.1
2023-06-30,0.00,18.7,29.0,39.4
2023-07-01,0.00,17.7,28.0,38.2
2023-07-02,0.00,18.0,29.0,40.0
2023-07-03,0.00,21.1,31.0,40.9
2023-07-04,0.00,23.1,32.3,41.5
2023-07-05,0.00,23.0,31.6,40.2
2023-07-06,0.00,21.3,30.5,39.6
2023-07-07,0.00,22.0,31.9,41.7
2023-07-08,0.00,23.4,32.3,41.3
2023-07-09,0.00,23.7,32.2,40.6
2023-07-10,0.00,24.8,31.8,38.8
2023-07-11,0.00,24.8,32.2,39.6
2023-07-12,1.74,25.0,31.9,38.8
2023-07-13,0.00,26.3,31.9,37.5
2023-07-14,0.00,26.9,33.7,40.5
2023-07-15,0.00,26.4,33.1,39.8
2023-07-16,0.00,24.7,33.3,41.9
2023-07-17,0.75,24.8,33.0,41.3
2023-07-18,5.58,23.3,32.6,41.8
2023-07-19,0.00,24.8,33.6,42.5
2023-07-20,0.02,24.2,33.5,42.8
2023-07-21,0.00,24.1,33.6,43.1
2023-07-22,1.68,26.5,34.3,42.1
2023-07-23,1.70,25.2,33.7,42.2
2023-07-24,1.14,22.9,31.4,39.9
2023-07-25,0.42,22.5,32.0,41.5
2023-07-26,0.00,22.9,33.0,43.2
2023-07-27,8.80,24.1,33.0,41.9
2023-07-28,0.00,23.8,32.1,40.4
2023-07-29,5.50,24.4,32.6,40.9
2023-07-30,11.37,23.3,32.0,40.7
2023-07-31,2.16,22.3,30.7,39.1
2023-08-01,2.47,22.4,29.9,37.4
2023-08-02,0.00,21.4,29.5,37.5
2023-08-03,0.00,25.0,32.2,39.4
2023-08-04,0.00,24.6,32.2,39.8
2023-08-05,0.00,24.7,33.0,41.3
2023-08-06,0.00,25.9,34.1,42.2
2023-08-07,0.00,27.1,33.7,40.2
2023-08-08,0.00,26.8,32.3,37.8
2023-08-09,0.74,24.0,31.0,37.9
2023-08-10,0.00,23.0,30.7,38.4
2023-08-11,0.03,23.0,30.5,38.0
2023-08-12,0.00,23.2,28.5,33.7
2023-08-13,3.17,21.4,28.5,35.6
2023-08-14,0.00,20.7,29.0,37.4
2023-08-15,0.00,23.5,30.8,38.0
2023-08-16,0.00,25.9,31.9,37.8
2023-08-17,0.39,25.1,32.8,40.5
2023-08-18,2.23,22.6,31.5,40.4
2023-08-19,0.72,21.5,28.9,36.4
2023-08-20,0.00,21.2,26.5,31.8
2023-08-21,1.65,22.3,28.1,33.8
2023-08-22,4.45,18.9,26.4,33.9
2023-08-23,3.64,20.8,29.2,37.6
2023-08-24,0.00,21.6,28.9,36.2
2023-08-25,0.00,24.5,30.8,37.1
